9033;9660
5245;5953
3466;6184
7188;8519
985;2972
1417;4388
1471;5038
4592;7753
2609;9730
10250;10448
9170;10133
10188;10432
8090;10283
7357;10466
9280;10412
10164;10257
1551;10419
10344;10364
3239;8010
982;2469
3430;8441
1927;2795
839;5686
7747;9165
4814;8535
877;10531
1952;10317
9934;10434
3271;10320
3555;10140
3955;10255
10075;10263
4994;10201
6186;9437
1168;3367
2189;8871
4217;6266
577;1553
10323;10525
9348;10229
10240;10357
10060;10418
3827;10459
5835;10009
9483;10409
9930;10095
10347;10521
5052;5976
1743;2263
6511;8558
2829;4690
5592;7937
6339;10501
10152;10388
10270;10330
3893;5878
4108;6715
7220;7227
7544;9892
1248;3579
6369;6517
845;8182
5097;8224
1568;9740
2561;4906
5848;7582
2867;8057
7044;7430
8847;9547
2834;3132
6821;7627
3245;6198
1788;9931
2055;6577
3653;7982
4752;8884
9725;10333
5770;10191
5586;10399
10338;10567
3677;10480
3586;10225
3345;10158
4817;10503
988;5675
2216;9496
4125;4291
700;6430
4274;9466
3556;8825
2847;6797
1339;7500
868;9267
2554;3297
3378;6873
3352;5599
3657;8377
1972;4200
1195;2150
10248;10302
10185;10284
9867;10562
3918;10578
7337;10433
4009;9751
3173;5548
7196;9568
7147;8827
4364;8568
650;2799
2949;8235
3975;5460
1307;8738
5786;9716
10210;10468
10205;10532
10181;10498
10478;10488
10175;10559
4463;4714
667;3728
6401;8122
4029;4652
6745;9710
4611;5066
4039;8700
4082;8637
5943;8654
9451;9981
5823;8852
6368;8297
9351;10436
5843;10533
7893;10376
2871;10134
10019;10360
7154;10682
1728;10395
4717;10472
1639;5571
7473;8226
2295;6501
6043;7166
8493;9560
2010;5029
5999;8421
4411;6274
7498;7598
8424;10502
8248;10017
3137;4353
1279;1442
9388;9442
3234;5785
5364;8581
9182;10505
10258;10583
5624;10543
1544;10608
9554;10679
10462;10715
1045;10096
8071;10206
7093;10680
5888;7395
1915;5708
3434;6990
6193;9950
2614;9852
5756;9964
2866;9698
10028;10504
10086;10272
6795;10494
10200;10449
4768;7921
2485;6477
2351;5673
7576;9327
9900;10414
10183;10275
3826;10495
5458;10151
4584;10560
10245;10410
3709;4305
698;1290
923;5299
3625;10520
9054;10690
7964;10735
5158;10224
3003;10568
1392;10079
2544;6488
3684;4766
4753;7107
10071;10496
5480;10500
10426;10573
10288;10429
9574;10207
7672;10697
8479;10804
10358;10677
5143;10622
3902;10035
7994;9550
4649;6468
3557;6235
3957;4802
7578;9815
8251;10350
3067;10190
6273;10657
10116;10316
10397;10547
4751;8020
10546;10652
4019;10445
10451;10581
8638;9607
4481;8392
2247;8583
1529;9290
1289;5695
8124;10669
3848;10745
7699;10746
5185;10879
6751;10635
1329;9630
914;4265
2355;4225
9893;10748
1283;10262
10514;10579
2118;4215
6106;8299
1143;1353
3427;9428
3813;7132
1894;10194
3162;10130
8273;10643
4538;10254
3046;10713
10511;10772
5963;8766
3207;7965
3128;5524
3703;9623
5369;8138
2797;7063
5438;9065
515;3978
2999;10689
2400;10276
6174;10601
2003;10694
8935;10770
10354;10676
10119;10305
7086;10630
10545;10814
4078;10368
6632;10613
5921;10753
2330;6087
6656;8840
7640;8069
4007;4177
7212;10556
2741;10408
3116;10696
471;10756
8849;10576
8617;10744
5826;10537
4326;5574
1328;2379
2058;7481
3045;6486
5420;7968
5036;6941
5090;8271
10476;10647
10312;10580
3363;10173
1141;10599
3135;10289
4064;10327
9948;10686
9738;9804
1746;2200
3829;4024
4314;9241
2526;5446
1534;4915
1784;9407
2542;7779
2343;10621
1209;10467
9360;10721
10516;10678
1524;10597
9903;10522
4560;7479
3601;5412
1217;4206
10352;10623
9565;10839
8742;10785
10421;10659
8317;10528
6711;10587
5583;10404
1400;10402
10139;10372
3759;9174
3727;9047
835;8901
4837;8128
8155;10754
5617;10752
8895;10584
6773;10582
9826;10108
6582;10267
214;775
5523;5788
3739;4626
2955;4426
10331;10793
9762;10685
10004;10634
7597;10493
5566;10750
7344;10361
7820;9648
7242;9880
2089;7916
4400;4794
8854;9283
7725;9406
5578;10346
947;10047
2587;10420
10237;10714
634;5769
8163;9073
3810;5773
4201;5471
9357;10797
9997;10727
3493;10800
4747;10431
5265;10571
10617;10661
5293;6695
1466;5084
672;3936
10569;10805
10401;10441
6287;8845
1246;4583
718;8355
455;1355
8905;9152
7732;8169
10530;10741
10477;10640
5167;10795
8789;10806
2971;10918
7513;8719
1643;8674
2076;2896
7944;8897
8985;9270
2178;10446
10603;10672
4037;10343
6727;10586
10407;10551
10094;10114
1675;2188
3293;8305
6902;9637
2422;10611
10509;10699
6639;10474
642;9898
3278;7246
1948;10604
10626;10698
4795;7298
1700;3443
5419;6035
2287;4008
7503;9486
9390;10858
1664;10265
9876;10822
669;10859
10389;10803
10241;10629
2723;10842
4415;7849
6512;8647
7831;9154
4116;5759
2725;5706
6661;9798
6160;10798
7605;10730
517;10585
3613;10794
10413;10491
7145;8358
3819;6850
3764;5934
871;6871
10458;10824
1189;10650
2995;10912
10566;10862
2386;10870
3316;10810
4311;8987
681;7329
4446;5124
4948;7955
10339;10646
10497;10710
10499;10833
10065;10740
1599;6211
750;6712
2043;8350
680;1781
957;3491
1349;9375
4277;10443
3365;10907
8893;10384
10405;10815
10487;10925
10561;10681
7148;10851
7659;10941
4557;9004
2225;8200
2961;5928
5509;8648
5474;6353
6380;10481
10280;10424
2581;9977
2168;5674
4123;6060
7583;9229
5582;9244
4983;8364
10606;10660
4444;10437
7260;10828
5891;10365
10054;10440
6870;10386
10716;10786
5565;10588
4588;10455
6451;7539
1459;4647
886;9771
3186;10618
9305;10614
10085;10209
2453;4241
6784;7764
2637;7314
4175;4502
828;5128
2750;7825
4613;7305
10422;10771
6866;10857
10708;10779
2171;11009
10110;10873
2628;10703
7561;10570
9133;10834
4001;7952
854;3415
3281;9188
5061;5478
4882;8295
4183;4659
3398;10847
9887;10379
7798;10051
6075;8369
4979;9533
10196;10371
7346;10654
10012;10888
1070;3314
1432;1941
7638;8538
5628;8615
4644;10313
1415;10736
10485;10761
4014;10550
4527;10799
3606;10766
10653;10758
10684;10762
5606;6966
605;825
1113;1348
4694;8209
7045;7572
8079;10809
10506;10718
10469;10876
2412;10391
1041;10725
3396;6268
1925;2293
2143;7019
5418;7783
10326;10812
9268;10755
9526;10042
9017;10869
10335;10775
10334;10554
3697;4092
8629;9158
3507;10789
6758;10926
7217;10836
10041;10088
3370;4960
5064;8923
7710;10939
2123;10461
6162;10416
5902;11068
10453;10591
9045;10664
2979;10711
3097;10444
4815;8136
7800;8219
10217;10435
2602;10639
7538;10893
10524;10645
4788;8322
3063;9585
3071;8387
8205;10342
803;10848
10486;10784
4856;6677
2522;8328
5575;9142
2618;9748
1420;9769
2497;5108
2136;5013
7049;10596
4813;10915
2348;3807
8337;10632
10473;10807
8481;10192
10336;10375
3783;7155
3354;7156
6407;7140
2079;11035
10479;10878
8978;11142
2665;3344
564;5312
10168;11024
2648;10534
4675;10967
842;10825
3453;10726
4518;5267
400;3254
4912;9626
4780;10965
5556;11000
9080;11080
1034;2980
435;6840
4556;8046
2181;10995
2588;10651
10724;10977
2821;10896
5492;11030
3328;10811
5027;9084
6290;10631
7577;10589
4189;11031
3301;8943
1866;10264
10400;10933
10760;10909
590;6435
4221;6356
10319;10739
7089;10944
10475;10742
4790;5997
2976;7280
3937;9993
10356;10880
9399;10161
9053;10972
10687;10773
10385;10959
10663;10837
8956;9955
2872;3056
1227;2259
1478;3342
1874;4736
7923;8037
3817;10927
7097;10394
3683;5931
5618;9933
442;10539
10616;10892
5700;10950
945;4515
4120;7400
4404;8292
2685;3057
5095;10341
8644;11047
6434;10155
7010;7656
7256;8580
4923;7432
5837;8699
5279;10266
2679;10359
2608;7693
1800;2656
8944;9381
10877;11050
9215;11078
2244;10049
6108;9367
1668;8798
10787;10835
3777;11038
9410;10885
10816;10961
3390;7750
4943;7229
1312;9870
1811;10749
3649;10137
2008;10732
8161;10951
1936;6462
10124;10998
9881;10483
7885;10508
1230;11045
4706;4965
3287;7158
10802;11168
4505;11116
10176;10954
10712;10960
10362;11025
1469;2519
10829;11196
3645;7184
1850;7228
2404;9183
10564;10946
3898;10886
10220;10904
4499;10232
3581;8461
10291;10801
10208;10463
10671;10675
3394;10934
506;4604
3048;5196
2681;10295
2936;3010
1427;3617
3707;4214
2281;4688
5334;7867
7741;10831
10777;11054
10625;11151
7460;9333
8917;9387
3369;7062
4025;10577
10380;10962
4996;5777
1096;6898
5472;6559
10471;10890
3402;11086
10691;10952
4069;9888
8060;10860
5516;10889
7892;10782
10548;11164
3512;7694
758;6518
311;5658
9699;10649
8890;10783
6246;6271
991;3215
1411;7281
3972;11118
5796;7547
3806;5743
8639;11104
9222;11155
4063;10542
10590;10668
6973;9912
5508;6115
5809;7905
600;3909
8992;9715
5621;10609
9132;9635
7251;9269
6308;9479
3523;5845
3536;6061
10861;11143
2078;11021
1830;4738
7685;8832
10722;10895
9543;11263
10792;10979
5572;10037
10942;11040
284;7048
1742;8073
5184;9339
5841;8066
382;1148
3368;11129
10515;11179
6159;11301
7978;8286
1880;2363
3988;4684
3386;4773
5853;10976
4162;10366
1973;3133
1691;8811
1902;10993
5440;11119
9532;10454
9061;9847
1206;2845
9443;11193
7895;11120
10763;11124
4381;6010
7878;11195
7046;11171
10865;11210
10628;11020
2633;10452
940;10738
10084;11264
3270;7192
6070;10378
9622;10688
9783;10850
8668;10818
6886;11132
4362;7441
1097;8342
7405;9555
3896;11051
1825;10852
7587;11112
10243;11187
10898;11290
8564;11216
10450;11304
1512;7334
6621;7720
8410;9141
8003;11278
4456;11221
2914;6851
1125;5047
2664;4937
3018;11008
10791;11149
10482;11276
8776;11244
7457;11242
2352;9123
3602;9159
8540;9001
6860;10988
10774;10913
1058;2767
5631;7763
794;11284
10572;11058
10050;10717
10600;11406
10113;10683
3946;11236
1851;7816
9676;11130
9020;10518
10874;11156
4020;10541
4778;7422
9089;9361
4634;9844
3991;6631
2852;4784
1940;8389
5371;7318
8748;11362
9517;10911
8014;9946
7871;8331
10563;10788
934;10656
3968;11241
1999;4920
5663;6482
2538;11356
10592;11197
1247;11341
10808;11036
9688;11211
10655;10963
7402;8877
1424;9796
10868;10932
2806;3998
5384;5790
4857;5726
4410;10519
10658;11023
8851;11003
10512;11277
4056;4693
7309;11131
10605;11209
10513;10910
3109;8468
10914;11222
10897;11066
10662;11114
10575;10723
3775;10574
5538;10523
3023;4779
7035;11006
6441;11160
10674;11274
10917;11167
10227;11107
10492;11125
10769;11239
6844;11013
1134;9332
10936;11062
2362;6706
5884;7387
10790;11321
10823;11268
10997;11348
1025;6485
2007;5851
399;2904
617;4985
4422;7133
8085;11150
7819;10731
11099;11314
10610;10709
665;699
6728;8693
7006;9795
8290;8360
10517;10981
10607;10624
10845;11232
2475;6916
3002;5814
1267;10945
10996;11095
5919;6403
2494;6410
4133;8249
5083;10706
7275;11081
10844;10991
10729;11105
2373;10348
686;909
3093;6675
5689;7846
8093;11028
7595;11294
9083;11073
1623;10641
5998;7666
11077;11157
1457;11544
2661;4868
6529;8345
4054;10819
9842;11412
2935;10827
4831;10457
7081;11007
3349;9126
10612;11245
10964;11100
2564;11365
1052;7953
10757;10902
10644;11269
6203;10393
7328;11344
11057;11084
10719;10935
3742;10938
8882;9028
3518;11334
4703;10956
9326;11224
3569;11388
1026;7239
2570;4270
11029;11296
4283;4587
4890;6889
4307;8158
3542;5359
8511;8764
847;1450
1390;11229
4771;11252
6384;8420
1935;9665
5915;10903
10216;11500
7593;8588
3650;7379
10871;11004
2953;8794
5290;8875
1891;9611
8928;11205
8078;9831
3669;10427
8814;11393
10764;11183
11082;11261
10843;11165
10627;11438
282;5544
3263;3321
10832;11552
10223;10920
10841;11248
10971;11064
1795;10854
4188;11044
1580;7332
7303;9000
10974;11153
994;6372
11101;11437
3336;11415
10989;11147
5760;6726
1729;4427
2088;2483
3916;11389
8961;10768
8151;11293
3428;9593
5102;7907
10759;11063
8120;11257
11046;11272
4531;9510
3021;11139
9233;11326
11135;11208
4519;8889
1722;8796
11110;11218
8525;10984
2938;10111
1318;3020
6478;11098
8458;11315
10900;11280
3733;7292
4332;8091
3737;11336
10780;10931
10693;11014
1637;3224
3630;11243
10636;11169
11048;11378
5517;9048
968;3303
5661;6713
185;4224
1465;5180
1160;3732
1296;3362
10489;11005
3312;3565
4431;8819
10846;11292
8170;10767
1299;10392
4407;9793
8238;11065
5669;10948
4741;5075
1994;2890
2776;4808
8721;11466
11133;11456
10955;11250
1730;5159
7248;10728
553;3487
2305;11255
5820;5930
8341;11180
1681;11233
7211;11490
6801;9273
2545;11113
2791;5169
10853;11307
1615;6971
1303;3884
9606;10526
3658;11059
5800;6311
6281;7225
3454;7686
891;8548
936;2984
8780;11103
10700;11017
7127;11184
10299;11430
4352;10340
5850;9006
10068;10101
10002;10666
1670;11083
8084;10747
3789;10940
2128;7788
4402;8336
1634;5758
1680;9686
2683;8807
7116;8338
8242;10953
9922;10937
11136;11392
10982;11219
638;1144
5665;10464
10552;10670
5415;7988
10921;11052
9787;11214
1585;10970
10702;11217
10370;11683
6107;10849
3233;5546
776;2488
8557;11002
11154;11199
713;3471
4551;5735
5588;11090
5035;11328
2457;11359
11067;11355
1205;11563
5839;11426
10029;11463
4941;8306
5239;11200
11235;11300
3956;4487
808;2551
4582;11526
906;11442
7458;9858
4860;6139
3007;11513
5350;9810
5798;9426
11109;11275
7354;11273
8259;10969
8808;10093
5596;11469
3391;8501
6321;7219
5983;6737
10894;11382
9744;11237
6611;9973
7134;11201
5521;11567
8499;9163
2064;8036
11075;11323
11246;11310
2267;11643
724;7238
844;10193
10980;11320
10943;11313
5377;7939
4956;5533
1473;5775
1032;3532
1523;9498
2921;11411
10778;11684
11360;11409
7628;11421
5327;7549
3447;11517
8109;11011
594;883
10236;11367
10553;10922
609;11027
8669;11070
880;2268
6884;11265
8179;11439
9039;9352
10855;11079
10149;11019
1156;4187
8435;11679
542;873
11152;11231
6749;7423
7633;8652
1586;8018
11240;11379
11097;11137
2923;9358
3125;4666
7380;11056
4033;6014
10978;11641
1571;10536
1462;2413
10315;11532
5025;11523
7865;8724
4872;6265
2286;6822
10887;11785
11443;11479
1190;1956
3551;5525
4154;7160
11230;11519
3040;3990
3495;5692
3279;9982
10863;11655
1287;10826
4052;10557
2894;6129
4129;5709
6906;9289
10720;11053
5721;6297
2605;3068
11088;11449
10929;11111
3078;11202
9530;10905
10986;11481
5363;11597
5866;9657
11322;11491
10966;11289
4576;5080
5849;9343
2919;3961
4997;11611
2048;9295
3628;11606
11001;11172
1540;8475
2822;4989
11115;11599
2451;5707
2657;6794
905;2577
2484;5619
5810;6526
8139;11178
1538;11358
2441;11634
10615;10734
1393;5235
4194;9868
4478;10968
11145;11452
2771;4389
7037;8315
8428;11342
7103;10813
11226;11431
3504;8230
1611;8621
3175;8773
9135;10990
11207;11505
708;7199
11346;11524
11198;11446
11186;11566
4524;9909
2496;9228
8013;11204
6439;6502
1207;1684
1802;7979
6104;6409
1133;7785
10958;11663
10957;11511
6045;7711
386;4233
3032;11339
4483;7153
11141;11175
4234;11498
3905;11337
1214;5710
1923;6247
1031;2435
7164;11420
7854;11309
11177;11475
7550;11369
7068;9069
1526;7996
9380;11568
7655;11535
2787;11418
3142;9632
4500;9507
5104;6854
6378;9805
11234;11260
3410;6849
5015;6744
1860;9745
5444;11601
7852;11582
1822;8285
3889;6054
6606;8969
5656;6024
1306;7574
3051;4232
1650;11715
10602;11590
659;4011
10555;11678
11203;11440
10637;11170
3822;6807
4165;4349
11368;11384
10549;11521
1203;7165
3719;11726
3992;8770
11317;11488
3595;11410
10310;11571
11295;11583
1901;6171
6666;6750
2273;11416
5466;10973
10928;11333
8478;11605
3049;10278
1224;8127
6396;8896
8083;9223
2722;5103
11297;11794
3039;9117
4513;6867
1847;4070
11161;11501
10899;11646
5398;8720
7552;11347
555;8539
571;3167
4594;7961
11267;11436
11287;11589
10648;11603
1731;11546
1077;7632
6980;8489
2635;4139
9575;11675
11460;11573
1107;7253
6291;9324
10165;11441
10692;11375
4881;4909
2616;5754
2302;9733
2853;10115
11061;11106
760;5142
1502;11758
11311;11644
3816;9169
4633;11749
10737;11298
7296;11740
11228;11872
11329;11896
508;4683
8243;11771
1179;6196
11614;11624
843;1964
7754;7959
11181;11405
4597;8264
6110;7782
1305;11516
11428;11645
1064;2778
2091;7098
6846;7384
10705;11305
3383;5065
7471;11773
10527;11932
9558;11705
5055;8631
6351;7835
2080;3455
2137;6932
8765;11829
4662;6734
2197;9087
8261;9809
11072;11462
5558;10733
2571;5254
9506;11672
11189;11522
5795;11965
1542;4229
11055;11459
1953;5391
4697;7043
10919;11720
6735;9972
2177;5253
4572;6948
6824;11138
8383;9214
1479;3545
2659;3496
3100;11905
7065;11851
11316;11543
2948;6064
9646;10830
5243;11750
4260;9702
365;1241
3856;4466
1409;10565
984;2929
3005;11173
11371;11419
4278;8546
8731;8926
4530;9545
10642;11584
7936;11748
11448;11512
1809;7858
7853;9990
6263;9175
11146;11760
3731;11700
838;9059
11188;11635
3812;7533
549;3488
9321;9329
10856;11464
11353;11404
2893;9249
4425;11279
11386;11594
8386;11633
7105;7521
7641;9921
10923;11744
9205;11433
10743;11738
1035;1372
8912;11922
8262;11332
3508;4248
4765;11570
5691;10838
9034;11772
10318;11531
4520;6892
2312;7262
2357;8566
11212;11722
4190;10673
2462;7054
3318;11941
915;1345
4835;10949
11281;11640
11302;11306
3603;5263
11163;11656
5712;10985
7992;9310
10007;11338
9274;11860
11249;11413
11343;11447
2368;5366
829;4158
7194;7397
1288;11687
11457;11832
10535;11847
9544;11182
2185;7506
1254;5125
3691;9040
2585;11587
11376;11569
5085;8860
11468;11509
4508;11087
8147;8152
11034;11736
6206;8993
2481;5378
2885;11768
4244;7698
7618;8529
6178;11266
11247;11870
11564;11716
2195;7022
11592;11856
9345;11717
11352;11557
2623;7881
5576;5971
2672;8258
360;1974
1677;7761
2028;11697
9035;9077
5399;12001
11480;11626
2913;11754
10633;11485
3553;11652
3765;6099
11251;11598
11397;11489
3654;4546
7343;8553
7091;9194
11215;11906
1521;11676
2139;11631
9908;11764
2586;3408
3052;6455
11372;11424
8953;9869
2500;3110
5283;11403
592;8711
748;9505
11370;11585
11012;11828
10529;11984
5557;7705
872;6111
11185;11695
9467;12056
2051;11444
2470;8100
587;2243
6962;8279
11533;11572
6341;11126
1601;11649
702;9355
6429;8863
1421;4436
4382;8030
5387;10975
2345;5908
11094;12174
611;11848
5198;6649
11694;11696
9328;11898
10840;11974
4554;9529
10129;11792
10867;11699
11299;11596
6610;9027
11074;11427
9535;10003
8739;11775
10558;11864
1886;11902
860;7273
733;6759
8604;9301
11220;11889
11096;11659
4492;12042
1765;4952
2988;7038
